,cate,salary
12920,1,32625
12921,3,45000
12922,1,38500
12923,3,40000
12924,1,40000
12925,0,60000
12926,1,32625
12927,3,45000
12928,1,38500
12929,3,40000
12930,3,50000
12931,3,38000
12932,2,45000
12933,3,77500
12934,3,38000
12935,3,47500
12936,3,35000
12937,1,50000
12938,1,34000
12939,2,32500
12940,1,76923
12941,4,34000
12942,0,33000
12943,3,26625
12944,3,70000
12945,0,65000
12946,2,36000
12947,2,40000
12948,1,34000
12949,2,32500
12950,1,76923
12951,4,34000
12952,0,33000
12953,3,26625
12954,3,70000
12955,0,65000
12956,2,36000
12957,2,40000
12958,1,34000
12959,2,32500
12960,1,76923
12961,4,34000
12962,0,33000
12963,3,26625
12964,3,70000
12965,0,65000
12966,2,36000
12967,2,40000
12968,1,34000
12969,2,32500
12970,1,76923
12971,4,34000
12972,0,33000
12973,3,26625
12974,3,70000
12975,0,65000
12976,2,36000
12977,2,40000
12978,1,34000
12979,2,32500
12980,1,76923
12981,4,34000
12982,0,33000
12983,3,26625
12984,3,70000
12985,0,65000
12986,2,36000
12987,2,40000
12988,1,34000
12989,2,32500
12990,1,76923
12991,4,34000
12992,0,33000
12993,3,26625
12994,3,70000
12995,0,65000
12996,2,36000
12997,2,40000
12998,1,34000
12999,2,32500
13000,1,76923
13001,3,43000
13002,3,43000
13003,3,38500
13004,3,43000
13005,3,43000
13006,3,43000
13007,3,36000
13008,3,60000
13009,3,50000
13010,3,50000
13011,3,43000
13012,3,43000
13013,3,38500
13014,3,43000
13015,3,43000
13016,3,43000
13017,3,36000
13018,3,60000
13019,3,50000
13020,3,50000
13021,3,43000
13022,3,43000
13023,3,38500
13024,3,43000
13025,3,43000
13026,3,43000
13027,3,36000
13028,3,60000
13029,3,50000
13030,3,50000
13031,3,43000
13032,3,43000
13033,3,38500
13034,3,43000
13035,3,43000
13036,3,43000
13037,3,36000
13038,3,60000
13039,3,50000
13040,3,50000
13041,3,43000
13042,3,43000
13043,3,38500
13044,3,43000
13045,3,43000
13046,3,43000
13047,3,36000
13048,3,60000
13049,3,50000
13050,3,50000
13051,3,43000
13052,3,43000
13053,1,60000
13054,1,52500
13055,3,121800
13056,0,32625
13057,0,113100
13058,3,65000
13059,3,40000
13060,3,52500
13061,4,45384
13062,1,60000
13063,1,52500
13064,3,121800
13065,0,32625
13066,0,113100
13067,3,65000
13068,3,40000
13069,3,52500
13070,4,45384
13071,1,60000
13072,1,52500
13073,3,121800
13074,0,32625
13075,0,113100
13076,3,65000
13077,3,40000
13078,3,52500
13079,4,45384
13080,1,60000
13081,1,52500
13082,3,121800
13083,0,32625
13084,0,113100
13085,3,65000
13086,3,40000
13087,3,52500
13088,4,45384
13089,1,60000
13090,1,52500
13091,3,121800
13092,0,32625
13093,0,113100
13094,3,65000
13095,3,40000
13096,3,52500
13097,3,28000
13098,3,28000
13099,1,28000
13100,3,32500
13101,3,60000
13102,1,73000
13103,1,60000
13104,2,47500
13105,1,73000
13106,1,60000
13107,2,47500
13108,1,73000
13109,1,60000
13110,2,47500
13111,1,73000
13112,1,60000
13113,2,47500
13114,0,139200
13115,1,44000
13116,3,47500
13117,3,50000
13118,4,35000
13119,3,66000
13120,0,61000
13121,1,55000
13122,3,55000
13123,2,40000
13124,3,40500
13125,4,40500
13126,1,40500
13127,3,40500
13128,3,40500
13129,3,40500
13130,3,40500
13131,3,40500
13132,3,35000
13133,0,55000
13134,3,60000
13135,3,52500
13136,1,50000
13137,1,55000
13138,3,41000
13139,3,38500
13140,0,55000
13141,3,60000
13142,3,52500
13143,1,50000
13144,1,55000
13145,3,41000
13146,3,38500
13147,0,55000
13148,3,60000
13149,3,52500
13150,1,50000
13151,1,55000
13152,3,41000
13153,3,38500
13154,0,55000
13155,3,60000
13156,3,52500
13157,1,50000
13158,1,55000
13159,3,41000
13160,3,38500
13161,0,55000
13162,3,60000
13163,3,52500
13164,1,50000
13165,1,55000
13166,3,41000
13167,3,38500
13168,0,55000
13169,3,60000
13170,3,52500
13171,1,50000
13172,1,55000
13173,3,41000
13174,3,38500
13175,0,55000
13176,3,60000
13177,3,52500
13178,1,50000
13179,1,55000
13180,3,41000
13181,3,38500
13182,0,55000
13183,3,60000
13184,3,52500
13185,1,50000
13186,1,55000
13187,3,41000
13188,3,38500
13189,0,55000
13190,3,60000
13191,3,52500
13192,1,50000
13193,1,55000
13194,3,41000
13195,3,38500
13196,3,50000
13197,2,34000
13198,3,42500
13199,3,55000
13200,3,50000
13201,2,34000
13202,3,42500
13203,3,39000
13204,1,36000
13205,1,39500
13206,3,47500
13207,3,39000
13208,3,42500
13209,3,48000
13210,1,40000
13211,3,39000
13212,3,32500
13213,3,40500
13214,1,40000
13215,2,36000
13216,3,30000
13217,3,32500
13218,3,40500
13219,1,40000
13220,2,36000
13221,3,30000
13222,3,32500
13223,3,40500
13224,1,40000
13225,1,65000
13226,3,42500
13227,4,50000
13228,1,62500
13229,3,32000
13230,1,65000
13231,3,42500
13232,4,50000
13233,1,62500
13234,3,32000
13235,1,52500
13236,1,55000
13237,0,59000
13238,3,50000
13239,1,50000
13240,3,32000
13241,1,40000
13242,1,38000
13243,3,32625
13244,1,45000
13245,3,46153
13246,3,40000
13247,1,38000
13248,1,40000
13249,3,35000
13250,1,50000
13251,3,32000
13252,1,40000
13253,1,38000
13254,3,32625
13255,1,45000
13256,3,46153
13257,3,40000
13258,1,38000
13259,1,40000
13260,3,35000
13261,1,50000
13262,3,32000
13263,1,40000
13264,1,38000
13265,3,32625
13266,1,45000
13267,3,46153
13268,3,40000
13269,1,38000
13270,1,40000
13271,3,35000
13272,1,50000
13273,3,50000
13274,0,33000
13275,3,40000
13276,3,38000
13277,0,40000
13278,3,31000
13279,3,34750
13280,3,38000
13281,3,40500
13282,3,121800
13283,3,43300
13284,3,55000
13285,3,75000
13286,3,42500
13287,3,72500
13288,3,33000
13289,3,43000
13290,3,40000
13291,3,41500
13292,0,42500
13293,3,41000
13294,3,40000
13295,3,50000
13296,3,50000
13297,3,44000
13298,0,32000
13299,0,40000
13300,3,47500
13301,0,40000
13302,0,40000
13303,1,38500
13304,2,40000
13305,2,45000
13306,3,33000
13307,1,37500
13308,2,50000
13309,3,60000
13310,2,33000
13311,3,139200
13312,3,37500
13313,3,55000
13314,3,41500
13315,0,32000
13316,3,47500
13317,0,130500
13318,3,130500
13319,0,113100
13320,3,130500
13321,1,38500
13322,1,34999
13323,3,38000
13324,2,35000
13325,1,47500
13326,1,55000
13327,3,38000
13328,3,32000
13329,3,47500
13330,0,32000
13331,3,47500
13332,1,36000
13333,3,40500
13334,3,52500
13335,3,30500
13336,0,40000
13337,1,35500
13338,3,38461
13339,3,40000
13340,0,36500
13341,3,52307
13342,2,35000
13343,0,50000
13344,3,52500
13345,0,130500
13346,3,30000
13347,1,42500
13348,1,35000
13349,3,35000
13350,3,66000
13351,3,52500
13352,3,38000
13353,3,38500
13354,3,32000
13355,3,30000
13356,1,29000
13357,3,43000
13358,2,40000
13359,3,38000
13360,3,38500
13361,3,32000
13362,3,30000
13363,1,29000
13364,3,43000
13365,2,40000
13366,3,35000
13367,3,33000
13368,3,34000
13369,3,33000
13370,3,25250
13371,3,85000
13372,2,48500
13373,2,77500
13374,3,38500
13375,3,50000
13376,3,54000
13377,3,54000
13378,3,55000
13379,1,37500
13380,1,50000
13381,3,50000
13382,1,57500
13383,3,42500
13384,1,50000
13385,3,50000
13386,1,57500
13387,3,42500
13388,1,50000
13389,3,50000
13390,1,57500
13391,3,42500
13392,1,50000
13393,3,50000
13394,1,57500
13395,3,42500
13396,1,50000
13397,3,50000
13398,1,57500
13399,3,42500
13400,1,50000
13401,3,50000
13402,1,57500
13403,3,36500
13404,1,36975
13405,1,36975
13406,3,35000
13407,1,43000
13408,3,45000
13409,3,53000
13410,3,36500
13411,1,36975
13412,1,36975
13413,3,35000
13414,1,43000
13415,2,42500
13416,3,41000
13417,3,39000
13418,3,49000
13419,2,32000
13420,1,42500
13421,3,52500
13422,3,41500
13423,3,52500
13424,3,41500
13425,1,42000
13426,3,36000
13427,2,42500
13428,3,41000
13429,3,39000
13430,3,25250
13431,2,45000
13432,2,45000
13433,2,45000
13434,3,47000
13435,3,60000
13436,1,60000
13437,3,43000
13438,3,46500
13439,3,44500
13440,3,47500
13441,3,33000
13442,3,33500
13443,0,33000
13444,1,50000
13445,0,38500
13446,3,57500
13447,1,45000
13448,3,41000
13449,3,35000
13450,0,35000
13451,0,43000
13452,0,47500
13453,3,29232
13454,3,38500
13455,3,50000
13456,3,47500
13457,0,44000
13458,0,35000
13459,1,38000
13460,3,60000
13461,0,35000
13462,0,67500
13463,3,34000
13464,0,35000
13465,1,41000
13466,3,60000
13467,0,45000
13468,0,32000
13469,3,36000
13470,1,40000
13471,3,55000
13472,1,55000
13473,1,47500
13474,3,57500
13475,2,40000
13476,1,40000
13477,3,40000
13478,3,37500
13479,3,51500
13480,1,45000
13481,3,40000
13482,3,64000
13483,3,30300
13484,0,31500
13485,3,45000
13486,3,64000
13487,0,45000
13488,0,62500
13489,0,29232
13490,0,45000
13491,3,50000
13492,4,65000
13493,1,100000
13494,0,74000
13495,3,51500
13496,1,45000
13497,3,40000
13498,3,64000
13499,3,30300
13500,0,31500
13501,3,45000
13502,3,64000
13503,0,45000
13504,0,62500
13505,0,29232
13506,0,45000
13507,3,50000
13508,4,65000
13509,1,100000
13510,0,74000
13511,3,51500
13512,1,45000
13513,3,40000
13514,3,64000
13515,3,30300
13516,0,31500
13517,3,45000
13518,1,57500
13519,1,31500
13520,1,80000
13521,3,36000
13522,3,47000
13523,3,37500
13524,3,47000
13525,3,43076
13526,3,40000
13527,1,43000
13528,3,37500
13529,1,41000
13530,0,41500
13531,3,34000
13532,0,39000
13533,3,38500
13534,3,51250
13535,1,40000
13536,2,40000
13537,3,45000
13538,3,36000
13539,3,42500
13540,3,41000
13541,1,42500
13542,1,43500
13543,3,35000
13544,4,42000
13545,2,62624
13546,2,62624
13547,3,47500
13548,3,32000
13549,2,30500
13550,3,40000
13551,3,45000
13552,3,42500
13553,2,27625
13554,3,30000
13555,1,42000
13556,2,35000
13557,3,31500
13558,0,42500
13559,1,40000
13560,2,30125
13561,2,35000
13562,1,41500
13563,3,35000
13564,3,35000
13565,3,34000
13566,3,37500
13567,3,32500
13568,0,37625
13569,0,45000
13570,1,49000
13571,1,49000
13572,1,49000
13573,3,41500
13574,4,35000
13575,0,33000
13576,2,36000
13577,3,42500
13578,3,40000
13579,1,35000
13580,1,49000
13581,3,42500
13582,1,54500
13583,3,37000
13584,3,36000
13585,2,30000
13586,0,113100
13587,0,113100
13588,2,37625
13589,3,40000
13590,3,40000
13591,3,34000
13592,1,32500
13593,1,45000
13594,1,40000
13595,1,40000
13596,3,40000
13597,3,33100
13598,3,37000
13599,1,32625
13600,3,40000
13601,3,60000
13602,0,43000
13603,3,42500
13604,3,46500
13605,3,37000
13606,2,30500
13607,3,35000
13608,3,31000
13609,3,32500
13610,3,35000
13611,1,30125
13612,0,61000
13613,0,61000
13614,1,45000
13615,1,36000
13616,3,45500
13617,1,45000
13618,1,60000
13619,1,52500
13620,1,40000
13621,1,50000
13622,1,47500
13623,2,40000
13624,3,39000
13625,3,44000
13626,2,35000
13627,3,31500
13628,3,37000
13629,3,44000
13630,1,44000
13631,3,40000
13632,3,53000
13633,3,53000
13634,3,40000
13635,3,53000
13636,3,42500
13637,3,42500
13638,1,47000
13639,0,47000
13640,3,38000
13641,1,30000
13642,3,37000
13643,3,45000
13644,0,27500
13645,3,33000
13646,3,35000
13647,3,41000
13648,3,41000
13649,3,30000
13650,1,40500
13651,1,40500
13652,3,31000
13653,3,41000
13654,3,30000
13655,1,42000
13656,3,29000
13657,2,40000
13658,1,38500
13659,1,43500
13660,1,38500
13661,3,60000
13662,3,40000
13663,1,30000
13664,1,31500
13665,3,40000
13666,3,45850
13667,1,35000
13668,4,43500
13669,1,37000
13670,1,45000
13671,3,42500
13672,1,37300
13673,3,42500
13674,0,62500
13675,2,55000
13676,1,42500
13677,2,37000
13678,0,39000
13679,3,40000
13680,0,50000
13681,3,30000
13682,3,40000
13683,3,35000
13684,3,40000
13685,1,39000
13686,0,35000
13687,3,40000
13688,2,37500
13689,3,30000
13690,0,36194
13691,3,40000
13692,3,42500
13693,3,30125
13694,3,40000
13695,2,30000
13696,3,50800
13697,3,42500
13698,3,27000
13699,3,34250
13700,3,40000
13701,2,34150
13702,3,60000
13703,3,40000
13704,3,37500
13705,0,35000
13706,3,37410
13707,4,53000
13708,0,50000
13709,0,67500
13710,3,36000
13711,3,40500
13712,1,45000
13713,4,45000
13714,2,28000
13715,4,45000
13716,3,50000
13717,3,40500
13718,4,40000
13719,3,37500
13720,0,32000
13721,2,35500
13722,1,34999
13723,3,59000
13724,3,59000
13725,3,69000
13726,3,59000
13727,0,69000
13728,4,36950
13729,3,39000
13730,3,39000
13731,3,51000
13732,3,51000
13733,1,52500
13734,3,35000
13735,1,35000
13736,3,35000
13737,0,50000
13738,3,52500
13739,3,66550
13740,3,37625
13741,3,43000
13742,3,51000
13743,3,51000
13744,3,51000
13745,3,52500
13746,3,51000
13747,3,33500
13748,3,51000
13749,4,36950
13750,1,50000
13751,3,33000
13752,1,45000
13753,1,50000
13754,3,50000
13755,3,45000
13756,3,45000
13757,1,57500
13758,3,42500
13759,3,90000
13760,3,90000
13761,3,38000
13762,0,33000
13763,3,40000
13764,0,33000
13765,1,50000
13766,3,50000
13767,3,45000
13768,3,45000
13769,1,57500
13770,3,42500
13771,3,90000
13772,3,90000
13773,3,38000
13774,0,33000
13775,3,40000
13776,0,33000
13777,1,50000
13778,3,50000
13779,3,45000
13780,3,45000
13781,1,57500
13782,3,60000
13783,3,53000
13784,3,49000
13785,3,54000
13786,2,42500
13787,3,39000
13788,0,35000
13789,3,55000
13790,4,48000
13791,3,35000
13792,3,49500
13793,3,50000
13794,1,40000
13795,3,47000
13796,3,43000
13797,3,44500
13798,3,47500
13799,4,41000
13800,3,47500
13801,3,65000
13802,3,28500
13803,3,45000
13804,3,50000
13805,3,47000
13806,1,43000
13807,3,37500
13808,3,43000
13809,3,42500
13810,3,45000
13811,3,31500
13812,0,42500
13813,3,35000
13814,2,30000
13815,1,51500
13816,3,47500
13817,3,40000
13818,4,30000
13819,3,35000
13820,2,39000
13821,3,32000
13822,3,53000
13823,3,53000
13824,1,47000
13825,0,47000
13826,3,35000
13827,3,45000
13828,3,57500
13829,1,40000
13830,2,35000
13831,2,45000
13832,1,45000
13833,1,45000
13834,3,42500
13835,3,46000
13836,3,46000
13837,1,44750
13838,3,70000
13839,3,32000
13840,3,40000
13841,1,36000
13842,2,30000
13843,3,42500
13844,1,41000
13845,3,40000
13846,3,35000
13847,3,41500
13848,3,42500
13849,3,42500
13850,1,52500
13851,2,35000
13852,2,34000
13853,0,35000
13854,3,40000
13855,3,40000
13856,3,35000
13857,3,41500
13858,3,42500
13859,3,42500
13860,1,52500
13861,2,35000
13862,2,34000
13863,0,35000
13864,3,40000
13865,3,40000
13866,3,35000
13867,3,41500
13868,3,42500
13869,3,42500
13870,1,52500
13871,2,35000
13872,2,34000
13873,0,35000
13874,3,40000
13875,3,40000
13876,3,35000
13877,3,41500
13878,3,42500
13879,3,42500
13880,1,52500
13881,2,35000
13882,2,34000
13883,0,35000
13884,3,40000
13885,3,40000
13886,3,35000
13887,3,41500
13888,3,42500
13889,3,42500
13890,1,52500
13891,2,35000
13892,2,34000
13893,0,35000
13894,3,40000
13895,2,35000
13896,2,51500
13897,3,38000
13898,2,45000
13899,3,42000
13900,2,37500
13901,2,37500
13902,0,55000
13903,3,115384
13904,2,35000
13905,2,34000
13906,2,32500
13907,0,47500
13908,0,33000
13909,3,61500
13910,2,37500
13911,2,34000
13912,2,32500
13913,0,47500
13914,0,33000
13915,3,61500
13916,2,37500
13917,2,34000
13918,2,32500
13919,0,47500
13920,0,33000
13921,3,61500
13922,2,37500
13923,2,34000
13924,2,32500
13925,0,47500
13926,0,33000
13927,3,61500
13928,2,37500
13929,2,34000
13930,2,32500
13931,0,47500
13932,0,33000
13933,3,61500
13934,2,37500
13935,2,34000
13936,2,32500
13937,0,47500
13938,0,33000
13939,3,61500
13940,2,37500
13941,2,34000
13942,2,32500
13943,0,47500
13944,0,33000
13945,3,61500
13946,2,37500
13947,2,34000
13948,2,32500
13949,0,47500
13950,0,33000
13951,3,61500
13952,2,37500
13953,2,34000
13954,3,32500
13955,3,60000
13956,3,50000
13957,3,40000
13958,3,67500
13959,3,32500
13960,3,60000
13961,3,50000
13962,3,40000
13963,3,67500
13964,3,32500
13965,3,60000
13966,3,50000
13967,3,40000
13968,3,67500
13969,3,32500
13970,3,60000
13971,3,50000
13972,3,40000
13973,3,67500
13974,3,32500
13975,3,60000
13976,3,50000
13977,3,40000
13978,3,67500
13979,3,32500
13980,3,60000
13981,3,50000
13982,3,40000
13983,3,67500
13984,2,36000
13985,0,65000
13986,0,30000
13987,3,65000
13988,0,32000
13989,3,39000
13990,0,65000
13991,3,52500
13992,3,92307
13993,3,40000
13994,3,30000
13995,3,30000
13996,2,36000
13997,0,65000
13998,0,30000
13999,3,65000
14000,0,32000
14001,3,39000
14002,0,65000
14003,3,52500
14004,3,92307
14005,3,40000
14006,3,30000
14007,3,30000
14008,2,36000
14009,0,65000
14010,0,30000
14011,3,65000
14012,0,32000
14013,3,39000
14014,0,65000
14015,3,52500
14016,3,92307
14017,3,40000
14018,3,30000
14019,3,30000
14020,2,36000
14021,0,65000
14022,0,30000
14023,3,65000
14024,0,32000
14025,3,39000
14026,0,65000
14027,3,52500
14028,3,92307
14029,3,40000
14030,3,30000
14031,3,30000
14032,2,36000
14033,0,65000
14034,0,30000
14035,3,65000
14036,0,32000
14037,3,39000
14038,0,65000
14039,3,52500
14040,3,92307
14041,3,40000
14042,3,30000
14043,3,30000
14044,2,36000
14045,0,65000
14046,0,30000
14047,3,65000
14048,0,32000
14049,3,39000
14050,0,65000
14051,3,52500
14052,3,92307
14053,3,40000
14054,3,30000
14055,3,30000
14056,2,36000
14057,0,65000
14058,0,30000
14059,3,65000
14060,0,32000
14061,3,39000
14062,0,65000
14063,3,52500
14064,3,92307
14065,3,40000
14066,3,30000
14067,3,30000
14068,2,36000
14069,0,65000
14070,0,30000
14071,3,65000
14072,0,32000
14073,3,39000
14074,0,65000
14075,3,52500
14076,3,92307
14077,3,28000
14078,3,28000
14079,0,28000
14080,3,32500
14081,3,72500
14082,3,130769
14083,0,45000
14084,3,33500
14085,3,62500
14086,3,70000
14087,3,40000
14088,2,42500
14089,0,60000
14090,3,72500
14091,3,130769
14092,0,45000
14093,3,33500
14094,3,62500
14095,3,70000
14096,3,40000
14097,2,42500
14098,0,60000
14099,3,72500
14100,3,130769
14101,0,45000
14102,3,33500
14103,3,62500
14104,3,70000
14105,3,40000
14106,2,42500
14107,0,60000
14108,3,72500
14109,3,130769
14110,0,45000
14111,3,33500
14112,3,62500
14113,3,70000
14114,3,40000
14115,2,42500
14116,0,60000
14117,3,72500
14118,3,130769
14119,0,45000
14120,3,33500
14121,3,62500
14122,3,70000
14123,3,40000
14124,2,42500
14125,0,60000
14126,3,72500
14127,3,130769
14128,0,45000
14129,3,33500
14130,3,62500
14131,3,70000
14132,3,40000
14133,2,42500
14134,0,60000
14135,3,72500
14136,3,130769
14137,0,45000
14138,3,33500
14139,3,62500
14140,3,70000
14141,3,40000
14142,2,42500
14143,3,50000
14144,2,40000
14145,0,32453
14146,3,29000
14147,3,36570
14148,0,70000
14149,4,40500
14150,0,55000
14151,0,46500
14152,0,70000
14153,3,60000
14154,0,33000
14155,3,80000
14156,0,123076
14157,3,60000
14158,3,105000
14159,0,70000
14160,2,35000
14161,2,35500
14162,3,50000
14163,3,60000
14164,0,33000
14165,3,80000
14166,0,123076
14167,3,60000
14168,3,105000
14169,0,70000
14170,2,35000
14171,2,35500
14172,3,50000
14173,3,60000
14174,0,33000
14175,3,80000
14176,0,123076
14177,3,60000
14178,3,105000
14179,0,70000
14180,2,35000
14181,2,35500
14182,3,50000
14183,3,60000
14184,0,33000
14185,3,80000
14186,0,123076
14187,3,60000
14188,3,105000
14189,0,70000
14190,2,35000
14191,2,35500
14192,3,50000
14193,3,60000
14194,0,33000
14195,3,80000
14196,0,123076
14197,3,60000
14198,3,105000
14199,0,70000
14200,2,35000
14201,2,35500
14202,3,50000
14203,3,60000
14204,0,33000
14205,3,80000
14206,0,123076
14207,3,60000
14208,3,105000
14209,0,70000
14210,2,35000
14211,2,35500
14212,3,50000
14213,3,60000
14214,0,33000
14215,3,80000
14216,0,123076
14217,3,60000
14218,3,105000
14219,0,70000
14220,2,35000
14221,2,35500
14222,3,50000
14223,3,60000
14224,0,33000
14225,3,80000
14226,0,123076
14227,3,60000
14228,3,105000
14229,0,70000
14230,2,35000
14231,2,35500
14232,3,50000
14233,3,60000
14234,0,33000
14235,3,80000
14236,0,123076
14237,3,60000
14238,3,105000
14239,0,70000
14240,2,35000
14241,2,35500
14242,3,50000
14243,3,60000
14244,0,33000
14245,3,80000
14246,0,123076
14247,3,60000
14248,3,105000
14249,0,70000
14250,2,35000
14251,2,35500
14252,3,50000
14253,3,60000
14254,0,33000
14255,3,80000
14256,0,123076
14257,3,60000
14258,3,105000
14259,0,70000
14260,2,35000
14261,2,35500
14262,3,50000
14263,3,60000
14264,0,33000
14265,3,80000
14266,0,123076
14267,3,60000
14268,3,105000
14269,0,70000
14270,2,35000
14271,2,35500
14272,3,50000
14273,3,60000
14274,0,33000
14275,3,80000
14276,0,123076
14277,3,60000
14278,3,105000
14279,0,70000
14280,2,35000
14281,2,35500
14282,3,50000
14283,3,60000
14284,0,33000
14285,3,80000
14286,0,123076
14287,3,60000
14288,3,105000
14289,0,70000
14290,2,35000
14291,2,35500
14292,3,50000
14293,3,60000
14294,0,33000
14295,3,80000
14296,0,123076
14297,3,60000
14298,3,105000
14299,0,70000
14300,2,35000
14301,2,35500
14302,3,50000
14303,3,60000
14304,0,33000
14305,3,80000
14306,0,123076
14307,3,60000
14308,3,105000
14309,0,70000
14310,2,35000
14311,2,35500
14312,3,50000
14313,3,60000
14314,0,33000
14315,3,80000
14316,0,123076
14317,3,60000
14318,3,105000
14319,0,70000
14320,2,35000
14321,2,35500
14322,3,50000
14323,3,60000
14324,0,33000
14325,3,80000
14326,0,123076
14327,3,60000
14328,3,105000
14329,0,70000
14330,2,35000
14331,2,35500
14332,3,50000
14333,3,60000
14334,0,33000
14335,3,80000
14336,0,123076
14337,3,60000
14338,3,105000
14339,0,70000
14340,2,35000
14341,2,35500
14342,2,40000
14343,3,42500
14344,2,46500
14345,0,35000
14346,3,37500
14347,3,37500
14348,2,40000
14349,3,42500
14350,2,46500
14351,0,35000
14352,3,37500
14353,3,37500
14354,2,40000
14355,3,42500
14356,2,46500
14357,0,35000
14358,3,37500
14359,3,37500
14360,2,40000
14361,3,42500
14362,2,46500
14363,0,35000
14364,3,37500
14365,3,37500
14366,3,45000
14367,3,70000
14368,3,57500
14369,3,40000
14370,3,35000
14371,3,50000
14372,2,41500
14373,2,39000
14374,2,36500
14375,3,56500
14376,3,52500
14377,3,51500
14378,3,51500
14379,0,88500
14380,2,39000
14381,2,36500
14382,3,56500
14383,3,52500
14384,3,51500
14385,3,51500
14386,0,88500
14387,2,39000
14388,2,36500
14389,3,56500
14390,3,52500
14391,2,31500
14392,3,48000
14393,3,56500
14394,2,31500
14395,3,48000
14396,3,56500
14397,2,31500
14398,3,46500
14399,3,51500
14400,4,50000
14401,3,36500
14402,0,40000
14403,3,51500
14404,4,50000
14405,3,36500
14406,0,40000
14407,3,51500
14408,4,50000
14409,3,33000
14410,3,53846
14411,3,35000
14412,1,34000
14413,3,35000
14414,3,35000
14415,1,45000
14416,3,33500
14417,3,57692
14418,3,69230
14419,3,38000
14420,3,40000
14421,1,34000
14422,3,35000
14423,3,35000
14424,1,45000
14425,3,33500
14426,3,57692
14427,3,69230
14428,3,38000
14429,3,40000
14430,1,34000
14431,3,35000
14432,3,35000
14433,1,45000
14434,3,33500
14435,3,57692
14436,3,69230
14437,3,38000
14438,3,40000
14439,1,34000
14440,3,35000
14441,0,33000
14442,3,44834
14443,0,40000
14444,2,36500
14445,3,33000
14446,2,35000
14447,0,37500
14448,3,45000
14449,3,50000
14450,3,30450
14451,3,33000
14452,3,42500
14453,3,33000
14454,3,47500
14455,2,37500
14456,3,45000
14457,2,35000
14458,3,33000
14459,2,35000
14460,0,37500
14461,0,42500
14462,2,50000
14463,0,42500
14464,0,44000
14465,2,36500
14466,0,65000
14467,0,42500
14468,2,50000
14469,0,42500
14470,3,45500
14471,3,45500
14472,2,30000
14473,2,34000
14474,3,42500
14475,3,37500
14476,3,45000
14477,0,36000
14478,2,42500
14479,3,37500
14480,2,48000
14481,2,30000
14482,1,37500
14483,3,37500
14484,3,45000
14485,2,35000
14486,3,34000
14487,3,40000
14488,3,60000
14489,2,42500
14490,3,33000
14491,2,33000
14492,3,34000
14493,3,31500
14494,1,30000
14495,3,35000
14496,3,45000
14497,3,35000
14498,1,40000
14499,1,50000
14500,2,32500
14501,2,30000
14502,3,35000
14503,1,36000
14504,3,42500
14505,3,40000
14506,2,46500
14507,3,39000
14508,2,39000
14509,0,40000
14510,3,32000
14511,0,40000
14512,2,35500
14513,3,51000
14514,3,38461
14515,3,41500
14516,2,32500
14517,3,36500
14518,0,36500
14519,2,32000
14520,3,32500
14521,3,40000
14522,3,31000
14523,3,40000
14524,3,57500
14525,3,31000
14526,3,32500
14527,3,40000
14528,3,31000
14529,3,40000
14530,3,57500
14531,3,31000
14532,3,38000
14533,3,38500
14534,3,52500
14535,2,32500
14536,3,31750
14537,3,38000
14538,3,38500
14539,3,52500
14540,2,32500
14541,3,31750
14542,3,34000
14543,2,31500
14544,2,32500
14545,2,40000
14546,3,33000
14547,2,37500
14548,3,31500
14549,3,36950
14550,3,50000
14551,3,52500
14552,3,33000
14553,3,41000
14554,3,39000
14555,3,66000
14556,3,35000
14557,3,31500
14558,3,41500
14559,3,37500
14560,3,41000
14561,3,39000
14562,3,66000
14563,3,35000
14564,3,31500
14565,3,41500
14566,3,37500
14567,3,41000
14568,3,39000
14569,3,66000
14570,3,35000
14571,3,31500
14572,3,41500
14573,3,37500
14574,3,41000
14575,3,39000
14576,3,66000
14577,3,35000
14578,3,31500
14579,3,41500
14580,3,37500
14581,3,41000
14582,3,39000
14583,3,66000
14584,3,35000
14585,3,31500
14586,3,41500
14587,3,37500
14588,3,41000
14589,3,39000
14590,3,66000
14591,3,35000
14592,2,40000
14593,3,30000
14594,3,35000
14595,2,37000
14596,2,40000
14597,3,30000
14598,3,35000
14599,2,37000
14600,2,40000
14601,3,30000
14602,3,35000
14603,2,37000
14604,2,42500
14605,3,37500
14606,3,35000
14607,3,42500
14608,3,30000
14609,3,35500
14610,3,35500
14611,3,40000
14612,3,36000
14613,3,41500
14614,3,45000
14615,3,50000
14616,3,50000
14617,3,45000
14618,2,37500
14619,3,40000
14620,3,40000
14621,2,37500
14622,2,42500
14623,3,37000
14624,3,46500
14625,3,29500
14626,4,34000
14627,3,34000
14628,3,32625
14629,3,30125
14630,3,35000
14631,3,32500
14632,3,33500
14633,2,35000
14634,0,47500
14635,0,38500
14636,2,32500
14637,3,37500
14638,3,27000
14639,3,41000
14640,2,40000
14641,3,35000
14642,0,74000
14643,0,35000
14644,0,45000
14645,0,43000
14646,0,35000
14647,0,47500
14648,2,34000
14649,3,38500
14650,3,41000
14651,2,40000
14652,3,35000
14653,0,74000
14654,0,35000
14655,0,67500
14656,3,28000
14657,3,34000
14658,0,35000
14659,3,30000
14660,3,30000
14661,0,45000
14662,0,60000
14663,2,28500
14664,3,38500
14665,3,51500
14666,2,40000
14667,2,40000
14668,3,32000
